control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed
1.1583,0.0980214,-0.00458084,0.0689765,-0.00279016,-0.00171994,0.125027,-0.00178469,0.0186215,-0.00285288,0.00123384,-0.000117794,7.48006e-05,nan,nan,nan,-0.0028537,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142685,0.00587853,-0.061448,-4.68513e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.16635,0.098001,-0.0045826,0.0689517,-0.00269741,-0.0023936,0.124984,-0.00177836,0.0186202,-0.00285258,0.000701326,-0.000117909,7.48031e-05,nan,nan,nan,-0.00285258,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142629,0.00585769,-0.0614439,-4.66922e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.17831,0.0979814,-0.00459015,0.0689585,-0.00263311,-0.00297675,0.124966,-0.00177206,0.018619,-0.00285229,0.000701326,-0.000117909,7.48033e-05,nan,nan,nan,-0.00285258,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142629,0.00582666,-0.0614377,-4.68422e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.18631,0.0979437,-0.00461895,0.0690648,-0.00255131,-0.00381791,0.125005,-0.00176383,0.0186165,-0.0028517,0.000168187,-0.000117824,7.46647e-05,nan,nan,nan,-0.0028517,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142585,0.00582015,-0.0614335,-4.68044e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.29903,0.0979253,-0.00463805,0.0691632,-0.00254795,-0.00401422,0.125059,-0.00176614,0.0186152,-0.00285139,-0.000364445,-0.000117824,7.46652e-05,nan,nan,nan,-0.0028517,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142585,0.00583161,-0.0614274,-4.64914e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.30713,0.097907,-0.00465865,0.06929,-0.00256324,-0.00406278,0.125136,-0.00176847,0.018614,-0.00285108,-0.000364445,-0.000117824,7.46655e-05,nan,nan,nan,-0.00285108,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142554,0.00583933,-0.0614233,-4.65579e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.31906,0.0978914,-0.00467577,0.069117,-0.00257565,-0.00398895,0.125006,-0.00177082,0.0186128,-0.00285076,-0.000364445,-0.000117824,7.46655e-05,nan,nan,nan,-0.00285108,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142554,0.00584342,-0.0614191,-4.64993e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.3271,0.0978601,-0.00470822,0.0688736,-0.00259981,-0.00359381,0.124826,-0.00176258,0.0186101,-0.00285025,0.000700922,-0.000118008,7.46694e-05,nan,nan,nan,-0.00285025,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142512,0.00581602,-0.0614126,-4.66492e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.3392,0.0978443,-0.00472256,0.0688019,-0.00260688,-0.00333421,0.124776,-0.00175636,0.0186088,-0.00284998,0.000700922,-0.000118008,7.46692e-05,nan,nan,nan,-0.00285025,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142512,0.00578523,-0.0614061,-4.60546e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.3471,0.0978287,-0.00473536,0.0687628,-0.00258518,-0.00307,0.12475,-0.00175015,0.0186075,-0.00284971,0.000700922,-0.000118008,7.46692e-05,nan,nan,nan,-0.00284971,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142485,0.00576478,-0.0614018,-4.58969e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.35912,0.0978133,-0.00474663,0.0687558,-0.00255872,-0.002825,0.124749,-0.00174396,0.0186062,-0.00284943,0.000700922,-0.000118008,7.46692e-05,nan,nan,nan,-0.00284971,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142485,0.00574437,-0.0613975,-4.57417e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.36714,0.0977981,-0.00475664,0.0687798,-0.00253261,-0.00262302,0.124758,-0.00173778,0.0186049,-0.00284915,0.000700922,-0.000118008,7.46692e-05,nan,nan,nan,-0.00284915,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142457,0.00571385,-0.0613911,-4.59099e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.37911,0.0977686,-0.00477449,0.068918,-0.00244306,-0.00238225,0.12481,-0.00172548,0.0186024,-0.00284857,0.000700922,-0.000118008,7.46692e-05,nan,nan,nan,-0.00284915,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142457,0.00569359,-0.0613869,-4.57613e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.38722,0.0977546,-0.00478321,0.0690308,-0.00237944,-0.00234821,0.124861,-0.00171935,0.0186011,-0.00284827,0.000700922,-0.000118008,7.46692e-05,nan,nan,nan,-0.00284827,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142413,0.0056633,-0.0613806,-4.51198e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.49948,0.0977282,-0.00480232,0.0693428,-0.00225252,-0.00242867,0.125028,-0.00170715,0.0185986,-0.00284765,0.000700922,-0.000118008,7.46692e-05,nan,nan,nan,-0.00284827,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142413,0.00563312,-0.0613744,-4.53193e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.50745,0.0977158,-0.00481335,0.069541,-0.00218914,-0.00251441,0.125142,-0.00170108,0.0185973,-0.00284734,0.000700922,-0.000118008,7.46692e-05,nan,nan,nan,-0.00284734,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142367,0.00561308,-0.0613702,-4.51706e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.51946,0.09771,-0.00481834,0.0693477,-0.00211889,-0.00262036,0.12492,-0.00169502,0.0185961,-0.00284702,0.000700922,-0.000118008,7.46692e-05,nan,nan,nan,-0.00284734,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142367,0.00558269,-0.0613637,-4.43688e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.52753,0.0977047,-0.00482481,0.0691879,-0.00204883,-0.00273134,0.124727,-0.00168872,0.0185946,-0.00284678,0.000701296,-0.000118483,7.46806e-05,nan,nan,nan,-0.00284678,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142339,0.00556194,-0.0613589,-4.42123e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.53946,0.0976956,-0.00484213,0.0689666,-0.00190908,-0.00295378,0.124424,-0.00167618,0.0185917,-0.0028463,0.000701296,-0.000118483,7.46806e-05,nan,nan,nan,-0.00284678,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142339,0.00553092,-0.0613518,-4.43192e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.54754,0.0976917,-0.00485296,0.0689026,-0.00184414,-0.00306041,0.124312,-0.00166993,0.0185903,-0.00284604,0.000701296,-0.000118483,7.46806e-05,nan,nan,nan,-0.00284604,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142302,0.0055103,-0.0613471,-4.41771e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.5595,0.0976881,-0.00486507,0.0688698,-0.00180795,-0.00313834,0.124227,-0.0016637,0.0185889,-0.00284578,0.000701296,-0.000118484,7.46806e-05,nan,nan,nan,-0.00284604,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142302,0.00547948,-0.0613401,-4.35943e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.56753,0.0976847,-0.00487829,0.0688676,-0.00177662,-0.00320678,0.124167,-0.00165749,0.0185875,-0.00284551,0.000701296,-0.000118484,7.46806e-05,nan,nan,nan,-0.00284551,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142275,0.005459,-0.0613354,-4.34391e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.57947,0.0976814,-0.00489223,0.0688957,-0.00174529,-0.00324603,0.124132,-0.00165128,0.0185861,-0.00284523,0.000701296,-0.000118484,7.46806e-05,nan,nan,nan,-0.00284551,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142275,0.00542819,-0.0613286,-4.35852e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.5875,0.0976755,-0.00492211,0.0690405,-0.00168247,-0.00325772,0.124137,-0.00163883,0.0185833,-0.00284466,0.000701964,-0.000118504,7.45436e-05,nan,nan,nan,-0.00284466,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142233,0.00540767,-0.0613241,-4.3443e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.70265,0.0976727,-0.00493773,0.0691565,-0.00164575,-0.00323489,0.124204,-0.00163262,0.018582,-0.00284436,0.000701964,-0.000118504,7.45436e-05,nan,nan,nan,-0.00284466,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142233,0.00538719,-0.0613196,-4.33035e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.71068,0.0976704,-0.00495355,0.0693011,-0.00158023,-0.00319302,0.124298,-0.00162643,0.0185806,-0.00284406,0.000701964,-0.000118504,7.45436e-05,nan,nan,nan,-0.00284406,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142203,0.00535659,-0.061313,-4.26659e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.72274,0.097667,-0.00498596,0.0696727,-0.00144001,-0.00316685,0.124547,-0.0016141,0.018578,-0.00284342,0.000701964,-0.000118504,7.45436e-05,nan,nan,nan,-0.00284406,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142203,0.00532608,-0.0613064,-4.28824e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.73065,0.0976687,-0.00499802,0.0695524,-0.00136774,-0.00315918,0.124461,-0.00160796,0.0185766,-0.00284309,0.000701964,-0.000118504,7.45436e-05,nan,nan,nan,-0.00284342,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142171,0.0053058,-0.061302,-4.27442e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.7426,0.0976708,-0.00501056,0.0694651,-0.00129601,-0.0031517,0.124381,-0.0016017,0.0185752,-0.00284286,0.000702104,-0.000118692,7.4547e-05,nan,nan,nan,-0.00284342,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142171,0.00527483,-0.0612952,-4.19084e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.7507,0.0976734,-0.00502358,0.06941,-0.00122466,-0.00314432,0.124312,-0.00159545,0.0185739,-0.00284262,0.000702104,-0.000118692,7.4547e-05,nan,nan,nan,-0.00284262,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142131,0.00525424,-0.0612907,-4.17572e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.76274,0.0976764,-0.00503712,0.0693866,-0.00115303,-0.00315613,0.124292,-0.00158921,0.0185725,-0.00284236,0.000702104,-0.000118692,7.4547e-05,nan,nan,nan,-0.00284262,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142131,0.00523369,-0.0612861,-4.1602e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.7707,0.0976838,-0.00506635,0.0694324,-0.00101117,-0.00321826,0.124271,-0.00157678,0.0185698,-0.00284184,0.000702104,-0.000118692,7.4547e-05,nan,nan,nan,-0.00284211,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142105,0.00520294,-0.0612794,-4.17363e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.7828,0.0976881,-0.00508208,0.0695004,-0.000940436,-0.00324937,0.124293,-0.00157058,0.0185684,-0.00284157,0.000702104,-0.000118692,7.4547e-05,nan,nan,nan,-0.00284211,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142105,0.00518248,-0.061275,-4.15929e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.79077,0.0976929,-0.00509853,0.0695979,-0.00086979,-0.0032805,0.124337,-0.0015644,0.0185671,-0.00284128,0.000702104,-0.000118692,7.4547e-05,nan,nan,nan,-0.00284128,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142064,0.00515191,-0.0612684,-4.09931e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.91451,0.0977039,-0.00513357,0.0698768,-0.000728765,-0.00334273,0.124487,-0.00155209,0.0185645,-0.00284069,0.000702104,-0.000118692,7.4547e-05,nan,nan,nan,-0.00284128,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142064,0.00512146,-0.0612619,-4.11848e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.92253,0.09771,-0.00515215,0.0700587,-0.000658378,-0.00337381,0.124593,-0.00154596,0.0185632,-0.00284038,0.000702104,-0.000118692,7.4547e-05,nan,nan,nan,-0.00284038,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142019,0.00510123,-0.0612576,-4.10452e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.93458,0.0977193,-0.00516444,0.0699267,-0.000585698,-0.00339868,0.12448,-0.00153984,0.0185619,-0.00284006,0.000702104,-0.000118692,7.4547e-05,nan,nan,nan,-0.00284038,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00142019,0.0050707,-0.0612512,-4.02369e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.94252,0.0977299,-0.00517396,0.0697512,-0.000511753,-0.00341791,0.124276,-0.00153357,0.0185605,-0.00283984,0.000702336,-0.000118887,7.45515e-05,nan,nan,nan,-0.00283984,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141992,0.00504973,-0.0612466,-4.00817e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.95448,0.0977523,-0.00519534,0.069499,-0.000364419,-0.00345707,0.123953,-0.00152071,0.0185578,-0.00283938,0.000702666,-0.00011902,7.45586e-05,nan,nan,nan,-0.00283984,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141992,0.00501791,-0.0612397,-4.01678e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.96246,0.0977641,-0.00520718,0.069421,-0.000290984,-0.00347694,0.123832,-0.0015143,0.0185564,-0.00283914,0.000702666,-0.00011902,7.45586e-05,nan,nan,nan,-0.00283914,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141957,0.00499677,-0.0612352,-4.00191e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.97448,0.0977763,-0.00521975,0.0693744,-0.000217698,-0.00349699,0.123737,-0.00150791,0.018555,-0.00283889,0.000702666,-0.00011902,7.45586e-05,nan,nan,nan,-0.00283914,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141957,0.00496515,-0.0612285,-3.94493e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.98253,0.0977889,-0.00523306,0.0693575,-0.000144553,-0.0035172,0.123667,-0.00150153,0.0185537,-0.00283863,0.000702666,-0.00011902,7.45586e-05,nan,nan,nan,-0.00283863,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141932,0.00494413,-0.061224,-3.92916e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
1.99453,0.097802,-0.00524728,0.0693708,-7.1617e-05,-0.00353797,0.123622,-0.00149517,0.0185523,-0.00283837,0.000702666,-0.000119021,7.45586e-05,nan,nan,nan,-0.00283863,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141932,0.00492323,-0.0612196,-3.91169e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
2.00254,0.0978293,-0.00527784,0.0694861,7.37703e-05,-0.00357984,0.123602,-0.00148257,0.0185496,-0.00283784,0.000702156,-0.000118934,7.44209e-05,nan,nan,nan,-0.00283784,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141892,0.00489206,-0.0612129,-3.92525e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
2.11751,0.0978435,-0.00529416,0.0695871,0.000146284,-0.00360091,0.123627,-0.00147629,0.0185483,-0.00283756,0.000702156,-0.000118934,7.44209e-05,nan,nan,nan,-0.00283784,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141892,0.00486101,-0.0612064,-3.8654e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
2.12542,0.0978582,-0.00531115,0.0697165,0.000218684,-0.00362206,0.123673,-0.00147003,0.018547,-0.00283727,0.000702156,-0.000118934,7.44209e-05,nan,nan,nan,-0.00283727,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141864,0.00484038,-0.0612021,-3.85014e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
2.13744,0.0978889,-0.00534712,0.0700583,0.000363158,-0.00366453,0.12383,-0.00145756,0.0185444,-0.00283667,0.000702156,-0.000118934,7.44209e-05,nan,nan,nan,-0.00283727,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141864,0.00480953,-0.0611957,-3.86957e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,2,0.20944,1,1,1
2.14536,0.0979049,-0.00536608,0.0702699,0.00043524,-0.00368582,0.123939,-0.00145134,0.0185431,-0.00283636,0.000702156,-0.000118934,7.44209e-05,nan,nan,nan,-0.00283636,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141818,0.00478902,-0.0611914,-3.85549e-05,0,0,-0.001,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,3,0.20944,1,1,1
2.1573,0.0979213,-0.00538567,0.0705066,0.000507136,-0.00370713,0.124061,-0.00144514,0.0185419,-0.00283604,0.000702156,-0.000118934,7.44209e-05,nan,nan,nan,-0.00283636,nan,nan,nan,0,0,100,0,0.999999,-0,0,-0.00141818,0.0074927,-0.060623,-0.000129662,0,0,-0.0339196,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.16539,0.0979381,-0.00540589,0.0707692,0.000578404,-0.0037285,0.124174,-0.00143896,0.0185406,-0.00283571,0.000702156,-0.000118935,7.44209e-05,0.0999705,-0.00398246,-1,-0.00287654,0.000609738,0.000427027,2.42259,-0.00173942,0.00799732,9.23066,0,0.999999,0.000413074,9.0466e-05,-0.00143831,0.00746405,-0.0605801,-0.000130489,0,0,-0.0352407,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.17736,0.0979553,-0.00542672,0.0710573,0.000649494,-0.00374987,0.1243,-0.00143279,0.0185393,-0.00283537,0.000702156,-0.000118935,7.44209e-05,0.0999705,-0.00398246,-1,-0.00287654,0.000609738,0.000427027,2.42259,-0.00173942,0.00799732,9.23066,0,0.999999,0.000413074,9.0466e-05,-0.00143831,0.0074249,-0.0605359,-0.000131753,0,0,-0.0365795,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.18541,0.0979931,-0.00546154,0.0713288,0.000793518,-0.00378493,0.124362,-0.00142049,0.0185369,-0.00283467,0.000702156,-0.000118935,7.44209e-05,0.0999705,-0.00398246,-1,-0.00287654,0.000599264,0.000439707,2.39351,-0.00199289,0.00807136,9.18657,0,0.999999,0.000410389,0.000101955,-0.00143831,0.00739548,-0.060494,-0.000132645,0,0,-0.0379383,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.19748,0.0980136,-0.00547565,0.0713182,0.000865975,-0.00379888,0.124285,-0.00141415,0.0185356,-0.00283442,0.000702453,-0.000119113,7.44261e-05,0.0999705,-0.00398246,-1,-0.00287654,0.000599264,0.000439707,2.39351,-0.00199289,0.00807136,9.18657,0,0.999999,0.000410389,0.000101955,-0.00143831,0.00733991,-0.0603972,-0.000133638,0,0,-0.0405853,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.20548,0.0980345,-0.0054898,0.0713429,0.000949969,-0.00348241,0.126615,-0.00149521,0.0185332,-0.00283628,-0.0102165,-0.000252273,-0.000191912,0.0999705,-0.00398246,-1,-0.00287654,0.000580819,0.0004522,2.3499,-0.00249295,0.00566691,9.11168,0,0.999999,0.000315838,0.000139484,-0.00143832,0.00759439,-0.060226,-0.000130705,0,0,-0.0425205,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.32059,0.0980553,-0.00549494,0.0714212,0.000844658,-0.00151913,0.126507,-0.00175954,0.0185298,-0.0028392,-0.0331197,-0.000385406,-0.000325061,0.0999705,-0.00398246,-1,-0.00287654,0.000580819,0.0004522,2.3499,-0.00249295,0.00566691,9.11168,0,0.999999,0.000315838,0.000139484,-0.00143832,0.00303789,-0.060708,-0.00017462,0,0,-0.0438756,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.32851,0.0980954,-0.0054783,0.0716107,0.000957573,-0.000499142,0.1242,-0.00171821,0.0185432,-0.00283759,0.00323246,0.00094615,7.44264e-05,0.0999705,-0.00398246,-1,-0.00287654,0.000568619,0.00045172,2.32082,-0.00103949,-0.0123737,9.07607,0,0.999999,-0.000643745,5.31478e-05,-0.00143824,0.00142101,-0.060847,-0.000186653,0,0,-0.0446991,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.34054,0.0981167,-0.00547024,0.0717464,0.00113715,-0.000864049,0.124232,-0.00169386,0.0185505,-0.00283731,0.00296614,0.00094615,7.4426e-05,0.0999705,-0.00398246,-1,-0.00287654,0.000568619,0.00045172,2.32082,-0.00103949,-0.0123737,9.07607,0,0.999999,-0.000643745,5.31478e-05,-0.00143824,0.00360398,-0.0600447,-0.00016816,0,0,-0.0475435,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.34851,0.0981393,-0.00546654,0.0719104,0.00132497,-0.00143366,0.124285,-0.00167166,0.0185578,-0.00283701,0.00269982,0.00094615,7.44262e-05,0.0999705,-0.00398246,-1,-0.00287654,0.000549363,0.000445222,2.27721,-0.00382552,0.000908633,9.0059,0,0.999999,3.96522e-05,0.000168018,-0.00143828,0.00574894,-0.0601391,-0.000151543,0,0,-0.0489924,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.36046,0.0981646,-0.00545465,0.0716798,0.00152206,-0.00208349,0.124002,-0.00165586,0.0185608,-0.0028367,0.00190088,0.000413518,7.44244e-05,0.0999705,-0.00398246,-1,-0.00287654,0.000549363,0.000445222,2.27721,-0.00382552,0.000908633,9.0059,0,0.999999,3.96522e-05,0.000168018,-0.00143828,0.00744142,-0.0596838,-0.000138532,0,0,-0.0503737,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.36854,0.098219,-0.00544901,0.0713189,0.00188107,-0.0033691,0.123466,-0.00163839,0.0185583,-0.00283614,0.000703159,-0.000119255,7.44384e-05,0.0999705,-0.00398246,-1,-0.00287654,0.00052546,0.000439964,2.2336,-0.00591729,0.0139238,8.93738,0,0.999999,0.000710103,0.000302985,-0.00143849,0.00877054,-0.0595195,-0.000128742,0,0,-0.0517711,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.38053,0.098248,-0.00545453,0.0711871,0.00202944,-0.00390939,0.123231,-0.00163181,0.0185571,-0.00283585,0.000703159,-0.000119255,7.44386e-05,0.0999705,-0.00398246,-1,-0.00287654,0.00052546,0.000439964,2.2336,-0.00591729,0.0139238,8.93738,0,0.999999,0.000710103,0.000302985,-0.00143849,0.010069,-0.0592312,-0.000119262,0,0,-0.0531849,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
2.38863,0.0982779,-0.00546473,0.0710859,0.00216842,-0.00434943,0.123023,-0.00162525,0.0185558,-0.00283556,0.000703159,-0.000119255,7.44386e-05,0.0999705,-0.00398246,-1,-0.00287654,0.0005078,0.000444679,2.20452,-0.00643701,0.0175591,8.89014,0,0.999999,0.000901977,0.00033213,-0.00143857,0.0113062,-0.059031,-0.000110679,0,0,-0.0560748,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,4,0.20944,1,1,1
